item_id,judge_provider,paper_model_label,judge_model_requested,actual_api_model,judge_model_returned,judge_model,fa,cc,lc,tf,mq,risk,parse_success,retry_count,error_message,http_status,usage_prompt_tokens,usage_completion_tokens,system_fingerprint_or_backend_id
ri_cfd23c6f8d79e8e6aa2b,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,937,135,gemini-3.1-pro-preview
ri_b1450c76b85cfaf7d3a1,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,913,135,gemini-3.1-pro-preview
ri_d64f00a7aa977ceb53d9,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,912,135,gemini-3.1-pro-preview
ri_cddf9401ef0de588c528,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,4,5,2,True,0,,200,906,134,gemini-3.1-pro-preview
ri_6c1b1abe7ccbe95ba58c,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,5,5,5,5,1,True,0,,200,902,91,gemini-3.1-pro-preview
ri_8d60f5e997f685ac5c50,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,3,5,4,4,1,True,0,,200,920,136,gemini-3.1-pro-preview
ri_70d14669df20187ea5d8,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,4,5,4,2,True,0,,200,922,95,gemini-3.1-pro-preview
ri_2d3a8f452e48d6012185,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,904,137,gemini-3.1-pro-preview
ri_c962f7ad42fb1b555c4d,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,5,4,2,True,0,,200,914,96,gemini-3.1-pro-preview
ri_5d044e89e278993bb952,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,4,5,2,True,0,,200,907,136,gemini-3.1-pro-preview
ri_c5bc8425bfead0efbc52,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,3,5,4,5,2,True,0,,200,911,132,gemini-3.1-pro-preview
ri_427a60422550f0ea8403,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,949,136,gemini-3.1-pro-preview
ri_66398c10b7c0fb8a0671,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,4,4,2,True,0,,200,924,95,gemini-3.1-pro-preview
ri_a963f040f282db5aa5af,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,932,93,gemini-3.1-pro-preview
ri_f4a15b40373179d6aa1c,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,948,136,gemini-3.1-pro-preview
ri_775f18565e58a1f1f444,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,916,137,gemini-3.1-pro-preview
ri_d8f5d2e690b3762c2960,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,5,3,2,True,0,,200,920,137,gemini-3.1-pro-preview
ri_ce90cf5a33701f6b5433,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,929,135,gemini-3.1-pro-preview
ri_2e937922f389c31a2390,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,4,4,2,True,0,,200,921,98,gemini-3.1-pro-preview
ri_65948e20b0563983fb54,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,4,4,2,True,0,,200,911,136,gemini-3.1-pro-preview
ri_dfb51f70baaf1f492fbf,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,4,5,2,True,0,,200,898,133,gemini-3.1-pro-preview
ri_ac72b4302ca379cdc971,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,4,4,2,True,0,,200,905,92,gemini-3.1-pro-preview
ri_1f05d5f19f9c75667665,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,2,4,2,4,2,True,0,,200,920,137,gemini-3.1-pro-preview
ri_1ccfbd12722b50838fe5,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,1,,200,934,134,gemini-3.1-pro-preview
ri_62262e3e65ed8cf89c67,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,938,135,gemini-3.1-pro-preview
ri_1b8c3e0034d5b329e9f2,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,938,98,gemini-3.1-pro-preview
ri_5c81dfddd3f935ca14c1,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,899,92,gemini-3.1-pro-preview
ri_42f49ea5678cd904fa0e,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,4,1,True,0,,200,911,93,gemini-3.1-pro-preview
ri_60582b8fc296f39d5f04,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,2,4,2,3,2,True,0,,200,920,136,gemini-3.1-pro-preview
ri_8fbbcc9f2517715272ca,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,4,4,2,True,0,,200,918,93,gemini-3.1-pro-preview
ri_33a112b16858f57c2e0b,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,926,98,gemini-3.1-pro-preview
ri_37998b2e8819e95835a1,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,5,5,5,5,1,True,0,,200,907,97,gemini-3.1-pro-preview
ri_5f8c7f95723513900e5d,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,916,137,gemini-3.1-pro-preview
ri_2ac41a84070ca78b12c5,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,929,135,gemini-3.1-pro-preview
ri_387d5492237e13ae049f,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,901,136,gemini-3.1-pro-preview
ri_953aaab476b04796b185,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,4,5,4,2,True,0,,200,926,94,gemini-3.1-pro-preview
ri_fdbf2e471bdabfd803c5,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,923,92,gemini-3.1-pro-preview
ri_afd45b47495218dbcd97,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,928,92,gemini-3.1-pro-preview
ri_65f9752998663b5172fa,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,931,136,gemini-3.1-pro-preview
ri_ed13db91f40ef82d463d,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,5,5,5,5,1,True,0,,200,904,93,gemini-3.1-pro-preview
ri_6947e1a45e3bd0452555,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,921,95,gemini-3.1-pro-preview
ri_c59986ce0c2be0c9c64d,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,4,5,5,5,2,True,0,,200,930,135,gemini-3.1-pro-preview
ri_a17435dc62c31c479684,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,3,5,2,1,3,True,0,,200,933,136,gemini-3.1-pro-preview
ri_7dd26b8311f5150f4018,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,943,136,gemini-3.1-pro-preview
ri_fd084a385e945593f6d6,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,4,5,2,True,0,,200,923,136,gemini-3.1-pro-preview
ri_9211813bc0901927d1be,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,924,94,gemini-3.1-pro-preview
ri_3580038a1a961d2d806f,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,4,3,4,2,True,0,,200,917,98,gemini-3.1-pro-preview
ri_2d774a417044c1433402,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,932,137,gemini-3.1-pro-preview
ri_be4f15000edf904b23eb,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,4,5,2,True,0,,200,907,133,gemini-3.1-pro-preview
ri_e728a8c62a9ba42491b3,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,4,4,4,2,True,0,,200,917,95,gemini-3.1-pro-preview
ri_2cbf4a120e6dfdfa786b,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,923,93,gemini-3.1-pro-preview
ri_bf1d16c0db094998ec15,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,4,1,True,0,,200,924,93,gemini-3.1-pro-preview
ri_61f0c6f5fd076ee8e729,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,2,4,2,3,2,True,0,,200,917,135,gemini-3.1-pro-preview
ri_3bc0310f28f5f63dec61,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,5,5,5,5,1,True,0,,200,904,93,gemini-3.1-pro-preview
ri_122c898136e2e52049ba,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,4,4,4,2,True,1,,200,924,95,gemini-3.1-pro-preview
ri_241b19bbf17736cdf12a,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,4,5,5,5,2,True,0,,200,907,134,gemini-3.1-pro-preview
ri_fb250bacb43b39b5f794,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,2,4,2,3,3,True,0,,200,913,93,gemini-3.1-pro-preview
ri_49711bfc2fb3b2c288ee,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,4,4,2,True,0,,200,909,133,gemini-3.1-pro-preview
ri_fc996c8a4fec0f260e9a,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,934,94,gemini-3.1-pro-preview
ri_6954a66dc0ed88a57723,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,935,135,gemini-3.1-pro-preview
ri_58394ab9a4f0a0e44dcf,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,4,4,2,True,0,,200,909,94,gemini-3.1-pro-preview
ri_f1cd8090684f30a26139,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,2,4,5,5,2,True,0,,200,917,136,gemini-3.1-pro-preview
ri_fd74141c69ef6dba30a8,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,927,133,gemini-3.1-pro-preview
ri_118e50666269e5d5b8c1,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,926,97,gemini-3.1-pro-preview
ri_f52d7fb38af17d044737,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,958,135,gemini-3.1-pro-preview
ri_3b335a24755a1e78ea64,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,5,3,2,True,0,,200,926,95,gemini-3.1-pro-preview
ri_5a1495fe068d178c2dad,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,950,93,gemini-3.1-pro-preview
ri_dad46986c01c0162362b,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,936,94,gemini-3.1-pro-preview
ri_ba8bf491a6747dcbaa19,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,932,91,gemini-3.1-pro-preview
ri_8aeff3be993b4b6c3cb1,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,892,92,gemini-3.1-pro-preview
ri_ac3dc9dfe864632eec7a,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,1,,200,896,132,gemini-3.1-pro-preview
ri_3cfd09b9683566b00ec9,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,4,5,2,True,0,,200,919,135,gemini-3.1-pro-preview
ri_e846a0d6ba1babd604f4,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,942,134,gemini-3.1-pro-preview
ri_f9d6b34d45506a09210e,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,4,5,4,2,True,0,,200,932,97,gemini-3.1-pro-preview
ri_2832068357a788cabeb3,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,4,3,4,2,True,0,,200,905,93,gemini-3.1-pro-preview
ri_60443640a29bcff8690c,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,5,5,5,5,1,True,0,,200,901,135,gemini-3.1-pro-preview
ri_f7a13c84f4967e5d00bd,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,4,5,2,True,0,,200,923,95,gemini-3.1-pro-preview
ri_35b1eeb1844c9709c148,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,961,136,gemini-3.1-pro-preview
ri_67c1db70d308532b649c,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,917,95,gemini-3.1-pro-preview
ri_7310024706459481ad6a,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,5,4,2,True,0,,200,917,95,gemini-3.1-pro-preview
ri_e46a92daea56e52464c0,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,913,135,gemini-3.1-pro-preview
ri_2704188f93cc1d3bccba,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,922,92,gemini-3.1-pro-preview
ri_e96814e2ec0ede29fbf2,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,4,1,True,0,,200,918,133,gemini-3.1-pro-preview
ri_79666f0826c629cd6651,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,4,4,4,2,True,0,,200,924,95,gemini-3.1-pro-preview
ri_7b50f4ef0f2065101090,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,915,95,gemini-3.1-pro-preview
ri_d9bc37fa96da8020f39a,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,4,5,1,True,0,,200,904,134,gemini-3.1-pro-preview
ri_790f9533630d1968033f,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,3,5,5,3,2,True,0,,200,928,97,gemini-3.1-pro-preview
ri_1c40ac85ca9190d48624,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,905,135,gemini-3.1-pro-preview
ri_6a9490b198a8431daa52,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,934,135,gemini-3.1-pro-preview
ri_f6ce03c8948961fafdae,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,939,133,gemini-3.1-pro-preview
ri_5a9db446a04e8c9669d4,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,2,2,3,2,2,4,True,0,,200,907,136,gemini-3.1-pro-preview
ri_a51644bcde3aa2a13d42,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,912,134,gemini-3.1-pro-preview
ri_06d64f5f6439df937484,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5,4,5,5,5,1,True,0,,200,914,136,gemini-3.1-pro-preview
ri_291ce7b51f117629c989,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4,2,4,2,3,2,True,0,,200,912,136,gemini-3.1-pro-preview
