item_id,judge_provider,paper_model_label,judge_model_requested,actual_api_model,judge_model_returned,judge_model,fa,cc,lc,tf,mq,risk,parse_success,retry_count,error_message,http_status,usage_prompt_tokens,usage_completion_tokens,system_fingerprint_or_backend_id
ri_2d3a8f452e48d6012185,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,4,4,3,2,True,1,,200,870,1151,
ri_70d14669df20187ea5d8,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,1,,200,883,855,
ri_6c1b1abe7ccbe95ba58c,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,1,,200,880,1021,
ri_d74543b73fa5c1291425,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,4,5,3,3,True,1,,200,882,1332,
ri_8d60f5e997f685ac5c50,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,2,5,3,3,3,True,1,,200,889,1465,
ri_b1450c76b85cfaf7d3a1,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,3,3,1,True,1,,200,879,1363,
ri_f4a15b40373179d6aa1c,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,906,729,
ri_5d044e89e278993bb952,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,877,1095,
ri_c5bc8425bfead0efbc52,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,880,1127,
ri_427a60422550f0ea8403,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,908,756,
ri_66398c10b7c0fb8a0671,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3,3,4,4,3,3,True,0,,200,890,961,
ri_775f18565e58a1f1f444,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,5,5,5,1,True,0,,200,875,848,
ri_a963f040f282db5aa5af,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,3,1,True,0,,200,899,877,
ri_d8f5d2e690b3762c2960,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,3,1,True,0,,200,890,1072,
ri_ac72b4302ca379cdc971,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,0,,200,868,1195,
ri_ce90cf5a33701f6b5433,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,0,,200,892,1267,
ri_2e937922f389c31a2390,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,5,5,4,3,True,0,,200,887,1083,
ri_62262e3e65ed8cf89c67,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,902,669,
ri_dfb51f70baaf1f492fbf,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3,2,5,2,1,3,True,0,,200,871,1090,
ri_1ccfbd12722b50838fe5,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,4,5,5,1,True,0,,200,895,1013,
ri_1b8c3e0034d5b329e9f2,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,910,768,
ri_33a112b16858f57c2e0b,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,883,985,
ri_65948e20b0563983fb54,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,5,5,5,1,True,0,,200,875,1073,
ri_42f49ea5678cd904fa0e,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,5,5,3,3,True,0,,200,877,903,
ri_5c81dfddd3f935ca14c1,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,0,,200,873,1020,
ri_37998b2e8819e95835a1,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,878,914,
ri_1f05d5f19f9c75667665,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3,2,5,5,3,4,True,0,,200,881,1708,
ri_2ac41a84070ca78b12c5,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,4,5,5,1,True,0,,200,890,805,
ri_60582b8fc296f39d5f04,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,2,5,2,3,2,True,0,,200,886,1236,
ri_387d5492237e13ae049f,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,4,3,1,True,0,,200,867,981,
ri_afd45b47495218dbcd97,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,890,859,
ri_8fbbcc9f2517715272ca,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,5,5,4,3,True,0,,200,887,1605,
ri_fdbf2e471bdabfd803c5,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,890,747,
ri_953aaab476b04796b185,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3,3,3,4,3,3,True,0,,200,886,832,
ri_a17435dc62c31c479684,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,892,1055,
ri_ed13db91f40ef82d463d,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,869,855,
ri_c59986ce0c2be0c9c64d,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,5,5,3,3,True,0,,200,894,1318,
ri_6947e1a45e3bd0452555,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,3,3,3,3,True,0,,200,887,1274,
ri_7dd26b8311f5150f4018,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,908,884,
ri_2d774a417044c1433402,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,887,749,
ri_fd084a385e945593f6d6,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,4,4,5,1,True,0,,200,889,1099,
ri_5f8c7f95723513900e5d,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,2,True,0,,200,875,1266,
ri_9211813bc0901927d1be,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,883,1166,
ri_3580038a1a961d2d806f,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,0,,200,886,919,
ri_65f9752998663b5172fa,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,5,5,5,1,True,0,,200,893,1299,
ri_e728a8c62a9ba42491b3,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,5,4,5,2,True,0,,200,877,1165,
ri_be4f15000edf904b23eb,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,873,1209,
ri_bf1d16c0db094998ec15,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,3,1,True,0,,200,891,1134,
ri_2cbf4a120e6dfdfa786b,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,4,1,True,0,,200,890,1589,
ri_61f0c6f5fd076ee8e729,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,2,5,2,3,3,True,0,,200,889,1561,
ri_241b19bbf17736cdf12a,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,4,5,4,1,True,0,,200,874,1182,
ri_49711bfc2fb3b2c288ee,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,2,True,0,,200,884,980,
ri_fc996c8a4fec0f260e9a,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,896,798,
ri_6954a66dc0ed88a57723,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,3,2,True,0,,200,899,815,
ri_fb250bacb43b39b5f794,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3,2,4,2,2,3,True,0,,200,874,1429,
ri_122c898136e2e52049ba,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,5,4,5,1,True,0,,200,878,1580,
ri_3bc0310f28f5f63dec61,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,875,901,
ri_118e50666269e5d5b8c1,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,889,822,
ri_fd74141c69ef6dba30a8,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,891,786,
ri_f52d7fb38af17d044737,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,913,822,
ri_5a1495fe068d178c2dad,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,914,668,
ri_f1cd8090684f30a26139,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3,3,5,5,3,3,True,0,,200,875,1214,
ri_58394ab9a4f0a0e44dcf,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,2,2,4,3,1,4,True,0,,200,882,1322,
ri_ac3dc9dfe864632eec7a,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,869,703,
ri_3b335a24755a1e78ea64,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,4,5,2,3,True,0,,200,891,1052,
ri_3cfd09b9683566b00ec9,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,0,,200,886,847,
ri_ba8bf491a6747dcbaa19,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,903,733,
ri_8aeff3be993b4b6c3cb1,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,0,,200,871,1027,
ri_e846a0d6ba1babd604f4,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,906,724,
ri_2832068357a788cabeb3,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,872,767,
ri_60443640a29bcff8690c,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,872,917,
ri_f9d6b34d45506a09210e,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,3,1,True,0,,200,892,1221,
ri_7310024706459481ad6a,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,3,5,3,3,True,0,,200,877,816,
ri_2704188f93cc1d3bccba,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,5,5,5,3,True,0,,200,887,1199,
ri_e46a92daea56e52464c0,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,879,1046,
ri_e96814e2ec0ede29fbf2,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3,2,3,4,3,3,True,0,,200,888,967,
ri_35b1eeb1844c9709c148,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,916,1061,
ri_67c1db70d308532b649c,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,4,5,4,3,True,0,,200,884,1069,
ri_dad46986c01c0162362b,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,2,,200,896,982,
ri_7b50f4ef0f2065101090,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,880,1065,
ri_6a9490b198a8431daa52,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,899,820,
ri_f6ce03c8948961fafdae,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,897,702,
ri_79666f0826c629cd6651,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,2,True,0,,200,887,1467,
ri_790f9533630d1968033f,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,4,1,True,0,,200,889,827,
ri_d9bc37fa96da8020f39a,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,872,900,
ri_f7a13c84f4967e5d00bd,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3,3,4,3,3,3,True,0,,200,889,1383,
ri_5a9db446a04e8c9669d4,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,1,1,3,3,2,5,True,0,,200,880,1271,
ri_06d64f5f6439df937484,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,0,,200,883,855,
ri_1c40ac85ca9190d48624,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,872,850,
ri_291ce7b51f117629c989,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,0,,200,881,1178,
ri_d672c7f23ab27c8c8f40,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,0,,200,876,1005,
ri_27ac8a51325873894128,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,3,True,0,,200,912,821,
ri_a51644bcde3aa2a13d42,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,880,1088,
ri_ab4bcd45545b1040efda,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,5,4,5,1,True,0,,200,868,959,
ri_1dcadd2b7424eb0ed52b,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,879,1166,
ri_4a3e1af269f12c59d6c6,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,3,1,True,0,,200,897,1027,
ri_fad49b80ccd872771f8b,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,878,1107,
ri_885c8ce164c3492dbf77,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3,3,4,4,3,3,True,0,,200,884,1433,
ri_6852c3b3b5d25b106bf5,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,881,1066,
ri_626c4812ce57bd4586ae,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,889,1001,
ri_6f6d586340c0a80e1212,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,916,744,
ri_14ac00b82e7011ac16a2,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,1,,200,906,682,
ri_0a745ca9e77c7886c591,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,1,,200,908,709,
ri_33be492a76243e88ac65,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,1,,200,870,965,
ri_8ccd80edbc3790b2e227,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,1,,200,876,1122,
ri_60f001d7c4f49be39627,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,1,,200,897,874,
ri_85f954ccb6b53e48b577,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,4,5,4,1,True,1,,200,880,1183,
ri_249980ef339639726610,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,2,,200,875,944,
ri_e7ae6a01199d6b47dfab,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,1,,200,874,1149,
ri_1453d4bfb2b3a504e9cc,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,3,5,5,2,True,1,,200,880,1090,
ri_1c106da52b02877a26f2,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3,3,4,4,3,3,True,1,,200,876,1132,
ri_1550424833c902ceb3e4,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,902,711,
ri_28ac97ef820453daead5,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,885,790,
ri_d67713b4bfbec55b73a6,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,3,1,3,True,0,,200,898,1279,
ri_cc0aac3e034b7d0735d1,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,4,5,5,3,True,0,,200,887,1212,
ri_9964122ad3db0c6137f9,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,874,945,
ri_da71419ba700764c8349,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,4,2,True,0,,200,868,1027,
ri_c6cb04e17c0e43d3c141,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,906,857,
ri_2d73a117d97765f869b8,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,0,,200,876,912,
ri_149d8f476439bfeb6d9f,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,887,1462,
ri_92d219ce87fdac6464de,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,913,848,
ri_9a85eee3123b407b034d,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,0,,200,881,1072,
ri_74ac56f509eb401c2c72,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,3,1,True,0,,200,881,792,
ri_b41f719c69fefad06cad,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,0,,200,880,834,
ri_6a634563e3671e562810,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,4,4,5,1,True,0,,200,897,914,
ri_579e9fcb0aedac7ceffa,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,3,5,1,True,0,,200,870,945,
ri_00b32674eea5c709545c,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,5,5,5,2,True,0,,200,890,1157,
ri_10fe7a1bac4bcf8d3b34,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3,3,3,5,3,3,True,0,,200,894,939,
ri_aaee60e11a45a45cc6d8,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,910,723,
ri_45c02778020f95480cd3,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3,2,3,3,2,3,True,0,,200,874,1188,
ri_fcb289b7f82f6824b153,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,886,981,
ri_227cb8adc39ddfaba419,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,0,,200,870,881,
ri_f893942acf99ad0527fa,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,866,1110,
ri_a294725a881e768948f6,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,2,,200,881,1030,
ri_9e311dd5cdf164d7c782,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,4,5,3,2,True,0,,200,886,865,
ri_5e1cc72838fd89127ad2,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3,2,4,3,2,4,True,0,,200,876,1707,
ri_7223281396701e2d4391,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,895,1145,
ri_0246266c6c626f31132a,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,908,742,
ri_78b85910697485ff9837,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,879,1153,
ri_25f298b0a26bfc8fa083,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,885,844,
ri_65f75b27df9d490cff82,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,4,5,5,5,1,True,0,,200,873,1033,
ri_21f90296706236f98dbc,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,1,True,0,,200,871,862,
ri_4a64f56fb2fd8c4efe8a,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,1,1,2,2,2,5,True,0,,200,874,979,
ri_93afe8e49e3e1afd4e55,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,3,5,5,5,3,True,0,,200,879,1166,
ri_63d4694f28239eb511b8,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,2,5,3,5,1,True,0,,200,886,982,
ri_398d752a18c2f017208d,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4,3,5,5,3,3,True,0,,200,884,1077,
ri_8b3f5e0465bff3d88f86,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,914,923,
ri_77e7a4a8ad09bb2148cf,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5,5,5,5,5,1,True,0,,200,865,1108,
