item_id,judge_provider,paper_model_label,judge_model_requested,actual_api_model,judge_model_returned,judge_model,fa,cc,lc,tf,mq,risk,parse_success,retry_count,error_message,http_status,usage_prompt_tokens,usage_completion_tokens,system_fingerprint_or_backend_id
ri_1b8c3e0034d5b329e9f2,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,897,385,
ri_62262e3e65ed8cf89c67,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,904,383,
ri_60582b8fc296f39d5f04,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,2,5,3,3,2,True,0,,200,888,384,
ri_8fbbcc9f2517715272ca,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,3,2,4,2,2,3,True,0,,200,886,382,
ri_5f8c7f95723513900e5d,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,883,385,
ri_5c81dfddd3f935ca14c1,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,5,1,True,0,,200,872,381,
ri_37998b2e8819e95835a1,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,877,385,
ri_2ac41a84070ca78b12c5,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,5,5,5,5,1,True,0,,200,891,383,
ri_fdbf2e471bdabfd803c5,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,1,1,2,1,1,5,True,0,,200,882,380,
ri_afd45b47495218dbcd97,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,893,381,
ri_c59986ce0c2be0c9c64d,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,3,5,5,4,2,True,0,,200,890,382,
ri_953aaab476b04796b185,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,3,4,5,5,1,True,0,,200,895,383,
ri_65f9752998663b5172fa,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,2,5,4,5,1,True,0,,200,894,384,
ri_a17435dc62c31c479684,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,3,1,4,True,0,,200,896,383,
ri_ed13db91f40ef82d463d,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,874,381,
ri_387d5492237e13ae049f,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,871,384,
ri_7dd26b8311f5150f4018,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,905,384,
ri_6947e1a45e3bd0452555,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,888,384,
ri_fd084a385e945593f6d6,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,2,2,3,2,2,4,True,0,,200,885,383,
ri_9211813bc0901927d1be,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,886,383,
ri_dfb51f70baaf1f492fbf,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,5,1,True,2,,200,870,380,
ri_2d774a417044c1433402,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,897,385,
ri_3580038a1a961d2d806f,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,883,385,
ri_e728a8c62a9ba42491b3,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,2,5,3,4,2,True,0,,200,877,383,
ri_61f0c6f5fd076ee8e729,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,2,5,3,3,2,True,0,,200,885,383,
ri_2cbf4a120e6dfdfa786b,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,5,1,True,0,,200,884,381,
ri_bf1d16c0db094998ec15,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,3,1,True,0,,200,893,382,
ri_3bc0310f28f5f63dec61,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,877,382,
ri_be4f15000edf904b23eb,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,2,4,3,4,2,True,0,,200,877,381,
ri_122c898136e2e52049ba,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,3,4,4,4,2,True,0,,200,886,384,
ri_fb250bacb43b39b5f794,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,874,381,
ri_fc996c8a4fec0f260e9a,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,893,381,
ri_49711bfc2fb3b2c288ee,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,3,5,4,5,2,True,0,,200,877,382,
ri_6954a66dc0ed88a57723,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,905,383,
ri_fd74141c69ef6dba30a8,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,887,380,
ri_58394ab9a4f0a0e44dcf,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,2,2,3,3,2,4,True,0,,200,876,383,
ri_241b19bbf17736cdf12a,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,3,5,4,5,2,True,1,,200,878,382,
ri_f52d7fb38af17d044737,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,914,382,
ri_3b335a24755a1e78ea64,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,3,2,4,4,2,3,True,0,,200,896,384,
ri_dad46986c01c0162362b,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,900,383,
ri_ac3dc9dfe864632eec7a,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,862,379,
ri_3cfd09b9683566b00ec9,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,2,5,3,4,2,True,0,,200,887,383,
ri_ba8bf491a6747dcbaa19,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,898,381,
ri_e846a0d6ba1babd604f4,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,900,381,
ri_2832068357a788cabeb3,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,5,1,True,0,,200,873,382,
ri_f9d6b34d45506a09210e,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,3,2,4,4,3,3,True,0,,200,898,384,
ri_60443640a29bcff8690c,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,871,383,
ri_8aeff3be993b4b6c3cb1,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,861,381,
ri_35b1eeb1844c9709c148,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,920,384,
ri_f1cd8090684f30a26139,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,3,2,4,2,4,2,True,1,,200,877,383,
ri_5a1495fe068d178c2dad,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,1,,200,915,382,
ri_67c1db70d308532b649c,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,885,384,
ri_e46a92daea56e52464c0,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,875,382,
ri_7310024706459481ad6a,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,2,4,5,4,2,True,0,,200,885,384,
ri_2704188f93cc1d3bccba,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,2,5,3,5,2,True,0,,200,885,381,
ri_e96814e2ec0ede29fbf2,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,880,380,
ri_118e50666269e5d5b8c1,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,5,1,True,0,,200,894,385,
ri_7b50f4ef0f2065101090,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,5,1,True,0,,200,886,384,
ri_6a9490b198a8431daa52,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,902,384,
ri_d9bc37fa96da8020f39a,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,5,1,True,0,,200,872,381,
ri_f7a13c84f4967e5d00bd,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,2,4,3,4,2,True,0,,200,885,383,
ri_790f9533630d1968033f,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,2,4,5,4,2,True,0,,200,894,385,
ri_1c40ac85ca9190d48624,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,874,383,
ri_5a9db446a04e8c9669d4,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,3,2,3,3,2,3,True,0,,200,879,384,
ri_06d64f5f6439df937484,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,885,384,
ri_a51644bcde3aa2a13d42,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,5,1,True,0,,200,877,381,
ri_ab4bcd45545b1040efda,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,5,1,True,0,,200,865,379,
ri_f6ce03c8948961fafdae,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,894,379,
ri_291ce7b51f117629c989,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,2,5,2,5,1,True,0,,200,887,384,
ri_79666f0826c629cd6651,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,3,4,4,4,2,True,2,,200,886,384,
ri_4a3e1af269f12c59d6c6,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,3,2,3,4,2,3,True,0,,200,896,384,
ri_1dcadd2b7424eb0ed52b,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,2,4,3,4,2,True,0,,200,875,380,
ri_d672c7f23ab27c8c8f40,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,5,1,True,0,,200,878,383,
ri_885c8ce164c3492dbf77,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,882,383,
ri_fad49b80ccd872771f8b,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,4,5,1,True,0,,200,878,381,
ri_27ac8a51325873894128,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,915,384,
ri_6852c3b3b5d25b106bf5,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,5,1,True,0,,200,882,384,
ri_60f001d7c4f49be39627,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,899,384,
ri_14ac00b82e7011ac16a2,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,909,383,
ri_1c106da52b02877a26f2,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,2,2,3,2,2,4,True,0,,200,879,384,
ri_249980ef339639726610,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,881,384,
ri_33be492a76243e88ac65,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,5,1,True,0,,200,880,383,
ri_e7ae6a01199d6b47dfab,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,870,381,
ri_8ccd80edbc3790b2e227,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,875,381,
ri_0a745ca9e77c7886c591,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,907,384,
ri_85f954ccb6b53e48b577,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4,3,5,4,4,2,True,0,,200,881,383,
ri_1453d4bfb2b3a504e9cc,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,5,1,True,0,,200,876,383,
ri_6f6d586340c0a80e1212,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,916,385,
ri_cc0aac3e034b7d0735d1,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,877,381,
ri_d67713b4bfbec55b73a6,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,3,1,4,True,0,,200,893,382,
ri_28ac97ef820453daead5,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,4,1,True,0,,200,887,380,
ri_149d8f476439bfeb6d9f,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,882,383,
ri_2d73a117d97765f869b8,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,3,5,5,5,1,True,0,,200,886,385,
ri_c6cb04e17c0e43d3c141,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,909,383,
ri_9964122ad3db0c6137f9,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,869,383,
ri_1550424833c902ceb3e4,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5,4,5,5,5,1,True,0,,200,904,383,
