item_id,judge_provider,paper_model_label,judge_model_requested,actual_api_model,judge_model_returned,judge_model,fa,cc,lc,tf,mq,risk,parse_success,retry_count,error_message,http_status,usage_prompt_tokens,usage_completion_tokens,system_fingerprint_or_backend_id
ri_4af4bc1a7937f4ee4350,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,5,5,4,2,True,0,,200,833,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_2f90bc2315f80cb94a9e,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,843,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_bdd239eb95fa893aea08,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,820,101,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_f84728d0fc47f13799ec,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,3,5,5,5,1,True,0,,200,807,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_0dcd5f70f546e4fac128,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,2,2,True,0,,200,811,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_54048173a9a69900118d,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,4,4,4,2,True,0,,200,815,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_3408ed56407d0fe2db38,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,2,3,True,0,,200,813,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_d74543b73fa5c1291425,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,2,2,4,3,2,3,True,0,,200,823,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_74c4ea628ba527dfcd17,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,3,2,True,0,,200,806,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_b1450c76b85cfaf7d3a1,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,3,2,True,0,,200,820,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_d64f00a7aa977ceb53d9,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,5,5,4,2,True,0,,200,819,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_6c1b1abe7ccbe95ba58c,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,5,5,4,1,True,0,,200,817,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_cfd23c6f8d79e8e6aa2b,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,3,2,True,0,,200,846,108,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_70d14669df20187ea5d8,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,3,2,True,0,,200,825,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_8d60f5e997f685ac5c50,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,3,2,2,3,True,0,,200,827,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_cddf9401ef0de588c528,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,2,4,4,4,2,True,0,,200,805,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_c962f7ad42fb1b555c4d,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,2,2,True,0,,200,817,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_5d044e89e278993bb952,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,3,2,True,0,,200,806,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_c5bc8425bfead0efbc52,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,5,5,4,2,True,0,,200,815,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_66398c10b7c0fb8a0671,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,2,3,True,0,,200,827,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_427a60422550f0ea8403,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,2,4,5,4,2,True,0,,200,838,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_a963f040f282db5aa5af,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,3,5,5,5,1,True,0,,200,834,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_f4a15b40373179d6aa1c,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,842,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_d8f5d2e690b3762c2960,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,2,3,True,0,,200,824,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_2d3a8f452e48d6012185,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,3,2,True,0,,200,804,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_ac72b4302ca379cdc971,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,4,2,True,0,,200,806,102,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_775f18565e58a1f1f444,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,4,5,4,2,True,0,,200,810,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_33a112b16858f57c2e0b,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,827,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_ce90cf5a33701f6b5433,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,833,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_2e937922f389c31a2390,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,4,2,True,0,,200,816,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_dfb51f70baaf1f492fbf,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,3,2,True,0,,200,809,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_65948e20b0563983fb54,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,3,2,True,0,,200,806,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_1f05d5f19f9c75667665,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,3,2,True,0,,200,818,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_62262e3e65ed8cf89c67,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,842,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_1b8c3e0034d5b329e9f2,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,844,109,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_1ccfbd12722b50838fe5,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,3,2,True,0,,200,834,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_60582b8fc296f39d5f04,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,3,3,2,3,True,1,,200,824,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_5f8c7f95723513900e5d,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,5,5,4,1,True,1,,200,813,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_5c81dfddd3f935ca14c1,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,3,5,5,5,1,True,1,,200,811,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_8fbbcc9f2517715272ca,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,3,2,True,1,,200,821,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_37998b2e8819e95835a1,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,804,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_42f49ea5678cd904fa0e,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,2,5,5,4,1,True,1,,200,814,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_953aaab476b04796b185,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,2,3,True,0,,200,822,102,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_fdbf2e471bdabfd803c5,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,2,2,3,2,2,3,True,0,,200,829,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_afd45b47495218dbcd97,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,3,5,5,5,1,True,0,,200,829,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_65f9752998663b5172fa,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,4,2,True,0,,200,825,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_387d5492237e13ae049f,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,2,2,True,0,,200,795,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_2ac41a84070ca78b12c5,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,3,4,4,3,2,True,1,,200,832,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_c59986ce0c2be0c9c64d,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,5,5,4,1,True,0,,200,833,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_ed13db91f40ef82d463d,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,3,5,5,5,1,True,0,,200,810,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_6947e1a45e3bd0452555,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,3,2,True,0,,200,822,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_fd084a385e945593f6d6,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,3,2,True,0,,200,817,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_7dd26b8311f5150f4018,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,3,5,5,5,1,True,0,,200,837,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_2d774a417044c1433402,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,821,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_9211813bc0901927d1be,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,3,5,5,5,1,True,0,,200,819,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_a17435dc62c31c479684,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,5,4,4,2,True,0,,200,821,102,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_2cbf4a120e6dfdfa786b,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,5,4,4,2,True,0,,200,825,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_e728a8c62a9ba42491b3,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,3,2,True,0,,200,812,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_3580038a1a961d2d806f,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,3,2,True,0,,200,815,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_61f0c6f5fd076ee8e729,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,2,3,True,0,,200,827,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_bf1d16c0db094998ec15,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,3,5,5,4,1,True,0,,200,827,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_3bc0310f28f5f63dec61,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,3,5,5,5,1,True,0,,200,813,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_122c898136e2e52049ba,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,3,2,True,0,,200,814,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_fb250bacb43b39b5f794,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,2,3,True,0,,200,813,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_fc996c8a4fec0f260e9a,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,841,107,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_49711bfc2fb3b2c288ee,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,2,4,4,4,2,True,0,,200,819,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_241b19bbf17736cdf12a,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,3,2,True,0,,200,811,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_6954a66dc0ed88a57723,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,3,5,5,3,1,True,0,,200,837,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_fd74141c69ef6dba30a8,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,833,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_f1cd8090684f30a26139,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,3,2,True,0,,200,809,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_58394ab9a4f0a0e44dcf,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,2,3,True,0,,200,817,107,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_f52d7fb38af17d044737,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,4,1,True,0,,200,851,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_5a1495fe068d178c2dad,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,855,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_118e50666269e5d5b8c1,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,3,5,5,4,1,True,0,,200,827,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_3b335a24755a1e78ea64,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,2,2,4,3,2,4,True,0,,200,829,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_dad46986c01c0162362b,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,3,5,5,5,1,True,0,,200,831,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_ba8bf491a6747dcbaa19,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,837,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_e846a0d6ba1babd604f4,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,842,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_3cfd09b9683566b00ec9,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,2,4,4,4,2,True,0,,200,822,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_8aeff3be993b4b6c3cb1,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,4,4,4,2,True,0,,200,806,107,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_be4f15000edf904b23eb,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,4,4,4,2,True,0,,200,812,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_ac3dc9dfe864632eec7a,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,3,5,5,5,1,True,0,,200,804,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_2832068357a788cabeb3,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,3,3,2,3,True,0,,200,803,102,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_60443640a29bcff8690c,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,5,5,4,1,True,0,,200,798,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_f9d6b34d45506a09210e,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,2,3,True,0,,200,831,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_f7a13c84f4967e5d00bd,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,3,2,True,0,,200,823,106,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_7310024706459481ad6a,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,2,2,True,0,,200,808,102,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_2704188f93cc1d3bccba,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,4,2,True,0,,200,831,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_e46a92daea56e52464c0,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,4,4,4,2,True,0,,200,808,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_67c1db70d308532b649c,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,4,5,4,2,True,0,,200,811,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_7b50f4ef0f2065101090,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4,3,5,5,4,1,True,0,,200,819,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_e96814e2ec0ede29fbf2,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,2,3,True,0,,200,823,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_d9bc37fa96da8020f39a,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,4,5,5,5,1,True,0,,200,810,104,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_35b1eeb1844c9709c148,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5,3,5,5,4,1,True,0,,200,857,105,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_79666f0826c629cd6651,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,3,3,2,True,0,,200,814,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
ri_790f9533630d1968033f,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3,2,4,4,2,2,True,0,,200,819,103,fp_9954b31ca7_prod0820_fp8_kvcache_20260402
