layer,instrument,form_or_case,material_no,variant,question_code,selection_role,participant_assignment,map_status,confidence,mapped_item_id,legacy_item_id,external_exact_item_id,generator,model,task,domain,concept_id,concept,upstream_810_api_scores_available,exact_text_controlled_api_scores_available,direct_api_lay_comparison,top_candidate_item_id,top_candidate_score,second_candidate_item_id,candidate_margin,confirmed_item_retrieval_rank,core_claim_sha256,core_claim_utf8_characters,target_misconception_sha256,target_misconception_utf8_characters,boundary_conditions_sha256,boundary_conditions_utf8_characters,adaptation_or_intervention_sha256,adaptation_or_intervention_utf8_characters,lay_or_controlled_text_sha256,lay_or_controlled_text_utf8_characters,comprehension_or_pair_question_sha256,comprehension_or_pair_question_utf8_characters
public_reader_ABC,public_reader_B,B,5,B,Q17,six released API-human disagreement examples (C1-C6); not a probability sample of 810,author-reported complete random assignment among three separate Jianshu forms,provenance_confirmed_one_to_one,high,GLM_A_C14,ITEM_734,,Zhipu GLM,Zhipu GLM,A,Biology,C14,进化没有预设目标,yes,no,"no; adaptation changes wording, detail, boundary conditions, and sometimes repairs the source",Gemini_C_C14,0.10169973159030925,GLM_A_C14,0.024052224426192897,2,2e12559cfc7c8217e43c8e3609f152e04b2561049e3d938df7bba054c818afb1,25,5a310f92d55b5a9d56af7336fea0c21ce07aab9bf8e7337c65d4de69e3846070,18,86e93be1d5a914555d47ecf91ed81c51a4e29e37651db8cdb1f39fe1d2277981,28,7973e826dfc423b4510bd9e3f040269cc8a4d5b8b0b565e5bb4d1fe50b54837e,93,02651eb27de3af3245acd17cbe57c7c59bb5f8c76a60d253488317644e1e3160,134,77533c13ac25e539bfcce291a983f63c487a66aa2c3b1ab41253cbf0f18c97ba,21
public_reader_ABC,public_reader_B,B,6,B,Q18,six released API-human disagreement examples (C1-C6); not a probability sample of 810,author-reported complete random assignment among three separate Jianshu forms,provenance_confirmed_one_to_one,high,DEEPSEEK_B_C02,ITEM_302,,DeepSeek,DeepSeek,B,Physics,C02,净力与加速度,yes,no,"no; adaptation changes wording, detail, boundary conditions, and sometimes repairs the source",GPT_B_C02,0.15951741905027328,mimo_A_C02,0.03505864330420466,>5,7556dfa3fc219c6bc59a57cb15d0a674bbd46ec4c9b900fac58e98b6258f8187,17,642c5f50f9f2762144cae25245e93964643ef32360e408d7f3a24cd29f22d0d1,23,240c90926044990e2234281c74a78bfddfbd2fe7d756da0fa51728d8525b3448,30,7973e826dfc423b4510bd9e3f040269cc8a4d5b8b0b565e5bb4d1fe50b54837e,93,c074c3a071805d88fd63fb24373061100de31e29b8cbd9c0f7c25635a5c1a70b,140,924d00777b8c515a93f397f0462fb9512d6413165e8a5b4dba7909f8b696ea69,30
public_reader_ABC,public_reader_C,C,1,C,Q13,six released API-human disagreement examples (C1-C6); not a probability sample of 810,author-reported complete random assignment among three separate Jianshu forms,provenance_confirmed_one_to_one,high,千问_C_C04,ITEM_064,,Alibaba Qwen,Alibaba Qwen,C,Physics,C04,抛体运动,yes,no,"no; adaptation changes wording, detail, boundary conditions, and sometimes repairs the source",DEEPSEEK_C_C04,0.1387382271374664,GLM_C_C04,0.005290873413498154,5,9c7ddeeed872d9604569a1868cba4c1ce7dea541a42252c909b9593b2946af6e,31,2009d6df9a6d75e69a22c9db5c2ed951dead04d931d17c9a90aa9c3d9572cbda,23,15ea18904532886c1514a08cb2cc227d825388bf4604cd1ccf49124904e99f6d,29,7973e826dfc423b4510bd9e3f040269cc8a4d5b8b0b565e5bb4d1fe50b54837e,93,95c848e72a167bd5ad8046764b29e4dd19860250b32cbc28247662f00b79d83c,182,595b2a7c9a167fabe17bc2b6c878771850936f803c66cf82ce86566fea513e2b,32
public_reader_ABC,public_reader_C,C,2,C,Q14,six released API-human disagreement examples (C1-C6); not a probability sample of 810,author-reported complete random assignment among three separate Jianshu forms,provenance_confirmed_one_to_one,high,DEEPSEEK_B_C14,ITEM_314,,DeepSeek,DeepSeek,B,Biology,C14,进化没有预设目标,yes,no,"no; adaptation changes wording, detail, boundary conditions, and sometimes repairs the source",DEEPSEEK_B_C14,0.15626059294554598,claude_A_C14,0.05305465232344052,1,72b243d016f07bff94640ed95e86f66f49456b900cf37af0224128d14452baf9,28,9589385d70b5fc5ea060f6f099a462ffeb46c6c31ac11760b571791c39adb909,19,99c20f212234909834c881e7f924a67236697964a5b44040ba47be9ab239acc3,21,7973e826dfc423b4510bd9e3f040269cc8a4d5b8b0b565e5bb4d1fe50b54837e,93,a91aa3b69c7e852228448078a99640f7ea598e8308ee6f8eec4f56e3daf740e9,166,910fb9f51d5d93093bcec190a823cb2ca5beb6d38f1fb3bfa7730e04001f1174,23
public_reader_ABC,public_reader_C,C,3,C,Q15,six released API-human disagreement examples (C1-C6); not a probability sample of 810,author-reported complete random assignment among three separate Jianshu forms,provenance_confirmed_one_to_one,high,DEEPSEEK_B_C20,ITEM_320,,DeepSeek,DeepSeek,B,Geoscience,C20,地质时间,yes,no,"no; adaptation changes wording, detail, boundary conditions, and sometimes repairs the source",DEEPSEEK_B_C20,0.18040262394515624,GPT_C_C20,0.09747118173866196,1,cf12617da6e9e45b4531a6174c0987be08b90284e1387ac33f77dcbbe68f3432,22,77c867e12e2bd0214a255930f2c4efff21c3c96978fe5388219ebe26b3fcb782,32,69eea5aa78fc0dbf0c5bffef4d44d33d70e3144ffaeacd0ecf9e4190d3d6cff4,26,7973e826dfc423b4510bd9e3f040269cc8a4d5b8b0b565e5bb4d1fe50b54837e,93,f1a01cbaa0d5a00f825039ce62e7cc65edebf90c05569266c04f9be730813d85,176,e1ac949e1d6cd3776f00af2b87a30775b79283c5e7473f482524dce313b2476f,28
public_reader_ABC,public_reader_C,C,4,C,Q16,six released API-human disagreement examples (C1-C6); not a probability sample of 810,author-reported complete random assignment among three separate Jianshu forms,provenance_confirmed_one_to_one,high,Gemini_B_C18,ITEM_408,,Google Gemini,Google Gemini,B,Biology,C18,光合作用与细胞呼吸,yes,no,"no; adaptation changes wording, detail, boundary conditions, and sometimes repairs the source",DEEPSEEK_B_C18,0.22176316391025663,豆包_A_C18,0.004161574750546904,3,131f7378d7f33c289cd18be7ab14063a7876fbd99db3b189389322050ccadfc7,20,d1ede800809aec263111ab6e4e5a4c713e9c356ed1692aa36ad6674e12c3cf13,21,3f75ad3bb757a508f8669bc9d4bd920561e9213de2a1daf885bb70e54cae4999,21,7973e826dfc423b4510bd9e3f040269cc8a4d5b8b0b565e5bb4d1fe50b54837e,93,d3151869ae82bc151101697639017efe2723938e563de42b0ec27840b3c19eaa,181,3ae455ba3afd61e8b94048747f2280c952b12f8184a9a4134d89a69391c75643,24
public_reader_ABC,public_reader_C,C,5,C,Q17,six released API-human disagreement examples (C1-C6); not a probability sample of 810,author-reported complete random assignment among three separate Jianshu forms,provenance_confirmed_one_to_one,high,GLM_A_C14,ITEM_734,,Zhipu GLM,Zhipu GLM,A,Biology,C14,进化没有预设目标,yes,no,"no; adaptation changes wording, detail, boundary conditions, and sometimes repairs the source",GLM_A_C14,0.11494657133835184,Gemini_C_C14,0.00537817223817004,1,2e12559cfc7c8217e43c8e3609f152e04b2561049e3d938df7bba054c818afb1,25,5a310f92d55b5a9d56af7336fea0c21ce07aab9bf8e7337c65d4de69e3846070,18,86e93be1d5a914555d47ecf91ed81c51a4e29e37651db8cdb1f39fe1d2277981,28,7973e826dfc423b4510bd9e3f040269cc8a4d5b8b0b565e5bb4d1fe50b54837e,93,3232984cc30e032d0221be37d56312c2e894ab42d57a0ff1b2464c6a9a3b7dad,174,77533c13ac25e539bfcce291a983f63c487a66aa2c3b1ab41253cbf0f18c97ba,21
public_reader_ABC,public_reader_C,C,6,C,Q18,six released API-human disagreement examples (C1-C6); not a probability sample of 810,author-reported complete random assignment among three separate Jianshu forms,provenance_confirmed_one_to_one,high,DEEPSEEK_B_C02,ITEM_302,,DeepSeek,DeepSeek,B,Physics,C02,净力与加速度,yes,no,"no; adaptation changes wording, detail, boundary conditions, and sometimes repairs the source",DEEPSEEK_A_C02,0.190576517684608,DEEPSEEK_B_C02,0.006371442361852303,2,7556dfa3fc219c6bc59a57cb15d0a674bbd46ec4c9b900fac58e98b6258f8187,17,642c5f50f9f2762144cae25245e93964643ef32360e408d7f3a24cd29f22d0d1,23,240c90926044990e2234281c74a78bfddfbd2fe7d756da0fa51728d8525b3448,30,7973e826dfc423b4510bd9e3f040269cc8a4d5b8b0b565e5bb4d1fe50b54837e,93,6ced0d42bcc850e367ee113232131f7b616dbeb79540d1e931f1aab9df514097,181,924d00777b8c515a93f397f0462fb9512d6413165e8a5b4dba7909f8b696ea69,30
constructed_controlled_contrast,difference,A01,1,A,Q5,author-constructed controlled contrast with an author-specified expected direction; no probability-sampling claim,all respondents saw all eight fixed-order pairs,concept_confirmed_unique_810_item_unresolved,high_for_concept_only_low_for_unique_item,,,A01_A,,,,Physics,C04,抛体运动,concept-level candidates only,yes,"yes, using exact controlled-pair API scores; do not substitute 810-item scores",千问_C_C04,0.18433878768707987,DEEPSEEK_C_C04,0.019206856769807434,,1a2753e1b9214b3b257c7ca1b697bd70c92de9b67f7ebff3ffbc89349ec023c0,93,bd83119fceb09fb21645bee33ad611d68ae11bd88a91445b5396bbaff1c225c1,19,b0493ad270c8b1fef3d4560bf9826efc02846ee32d1364ad05efd93a8662cd73,18,7f84751233af80a9a329e67ab7ccdeb240ca018042787efc67c96eb41d4b5794,79,1a2753e1b9214b3b257c7ca1b697bd70c92de9b67f7ebff3ffbc89349ec023c0,93,bd83119fceb09fb21645bee33ad611d68ae11bd88a91445b5396bbaff1c225c1,19
constructed_controlled_contrast,difference,A01,1,B,Q5,author-constructed controlled contrast with an author-specified expected direction; no probability-sampling claim,all respondents saw all eight fixed-order pairs,concept_confirmed_unique_810_item_unresolved,high_for_concept_only_low_for_unique_item,,,A01_B,,,,Physics,C04,抛体运动,concept-level candidates only,yes,"yes, using exact controlled-pair API scores; do not substitute 810-item scores",千问_B_C04,0.20875345563047518,千问_C_C04,0.04168816196456743,,336e1c1e563b70e44603f7f3c16b076c6a1e8c9b4a6276441b0962c8e5220229,54,bd83119fceb09fb21645bee33ad611d68ae11bd88a91445b5396bbaff1c225c1,19,b0493ad270c8b1fef3d4560bf9826efc02846ee32d1364ad05efd93a8662cd73,18,7f84751233af80a9a329e67ab7ccdeb240ca018042787efc67c96eb41d4b5794,79,336e1c1e563b70e44603f7f3c16b076c6a1e8c9b4a6276441b0962c8e5220229,54,bd83119fceb09fb21645bee33ad611d68ae11bd88a91445b5396bbaff1c225c1,19
constructed_controlled_contrast,difference,A02,2,A,Q8,author-constructed controlled contrast with an author-specified expected direction; no probability-sampling claim,all respondents saw all eight fixed-order pairs,concept_confirmed_unique_810_item_unresolved,high_for_concept_only_low_for_unique_item,,,A02_A,,,,Physics,C02,净力与加速度,concept-level candidates only,yes,"yes, using exact controlled-pair API scores; do not substitute 810-item scores",DEEPSEEK_A_C02,0.12489238697395315,claude_A_C02,0.002761827594552166,,43d37e69406eb927cba6c9d2d37c084ddf05eae0ab99f2526ff4331bad867eaf,75,ada28dbbb848aae93da1a249c17a4489a9b2b4563f82a9d2cc14824d83dd20b0,19,0ee6f921f865c3d604712e3b9963873608a3e1e475a6ce4f7eaf55f475e53940,18,e3d5c20561e8a7bc81830344bf383f0db397db04df600b38bf54b9e32dd2c358,79,43d37e69406eb927cba6c9d2d37c084ddf05eae0ab99f2526ff4331bad867eaf,75,ada28dbbb848aae93da1a249c17a4489a9b2b4563f82a9d2cc14824d83dd20b0,19
constructed_controlled_contrast,difference,A02,2,B,Q8,author-constructed controlled contrast with an author-specified expected direction; no probability-sampling claim,all respondents saw all eight fixed-order pairs,concept_confirmed_unique_810_item_unresolved,high_for_concept_only_low_for_unique_item,,,A02_B,,,,Physics,C02,净力与加速度,concept-level candidates only,yes,"yes, using exact controlled-pair API scores; do not substitute 810-item scores",DEEPSEEK_A_C02,0.14469420827242982,豆包_C_C02,0.056724538284905035,,70f962ac193fef23d0073999157625f89e677c9292b0a613d811edf9ecddafc0,40,ada28dbbb848aae93da1a249c17a4489a9b2b4563f82a9d2cc14824d83dd20b0,19,0ee6f921f865c3d604712e3b9963873608a3e1e475a6ce4f7eaf55f475e53940,18,e3d5c20561e8a7bc81830344bf383f0db397db04df600b38bf54b9e32dd2c358,79,70f962ac193fef23d0073999157625f89e677c9292b0a613d811edf9ecddafc0,40,ada28dbbb848aae93da1a249c17a4489a9b2b4563f82a9d2cc14824d83dd20b0,19
constructed_controlled_contrast,difference,A03,3,A,Q11,author-constructed controlled contrast with an author-specified expected direction; no probability-sampling claim,all respondents saw all eight fixed-order pairs,concept_confirmed_unique_810_item_unresolved,high_for_concept_only_low_for_unique_item,,,A03_A,,,,Biology,C14,进化没有预设目标,concept-level candidates only,yes,"yes, using exact controlled-pair API scores; do not substitute 810-item scores",千问_A_C14,0.20565883716115016,GLM_B_C14,0.07783856248420645,,5e123976390b08a6355e88b28edb622daedfadc6c59e870fd2e619e8aefc3e4e,52,fb148143950e7f8c66e115ae05bd883445faede5588b4123031194e978d4fe87,17,09ea73b76e6367a0ccb965c54875f7473621ed69fdf8911e3b083651815a5454,26,8d646d790fe7575b368f256c03094d6fbe0ab752b6d20a84e948f8568b4edf42,87,5e123976390b08a6355e88b28edb622daedfadc6c59e870fd2e619e8aefc3e4e,52,fb148143950e7f8c66e115ae05bd883445faede5588b4123031194e978d4fe87,17
constructed_controlled_contrast,difference,A03,3,B,Q11,author-constructed controlled contrast with an author-specified expected direction; no probability-sampling claim,all respondents saw all eight fixed-order pairs,concept_confirmed_unique_810_item_unresolved,high_for_concept_only_low_for_unique_item,,,A03_B,,,,Biology,C14,进化没有预设目标,concept-level candidates only,yes,"yes, using exact controlled-pair API scores; do not substitute 810-item scores",千问_A_C14,0.13634327003040475,claude_A_C14,0.03030295572720601,,b816a4ecc0d28bf99390f6ca3f32ff1b41a8d9e7c57729fb7af2492812792de4,95,fb148143950e7f8c66e115ae05bd883445faede5588b4123031194e978d4fe87,17,09ea73b76e6367a0ccb965c54875f7473621ed69fdf8911e3b083651815a5454,26,8d646d790fe7575b368f256c03094d6fbe0ab752b6d20a84e948f8568b4edf42,87,b816a4ecc0d28bf99390f6ca3f32ff1b41a8d9e7c57729fb7af2492812792de4,95,fb148143950e7f8c66e115ae05bd883445faede5588b4123031194e978d4fe87,17
constructed_controlled_contrast,difference,A04,4,A,Q14,author-constructed controlled contrast with an author-specified expected direction; no probability-sampling claim,all respondents saw all eight fixed-order pairs,concept_confirmed_unique_810_item_unresolved,high_for_concept_only_low_for_unique_item,,,A04_A,,,,Biology,C18,光合作用与细胞呼吸,concept-level candidates only,yes,"yes, using exact controlled-pair API scores; do not substitute 810-item scores",GPT_A_C18,0.2913659355870222,mimo_C_C18,0.031658748183764074,,cbf541ac7373563f18f3aa1c5362535ec53cf20de51d7beb89dc3e4da7ea8109,58,de633862f03c073aaa31fc2a6ea3b8ad6dfc62ff5e1a2aabeafd044970afee01,25,5eb48949fedb9b30e069c68e56f11abd102225f62376d7a0baa492b0402ea43a,22,8e61e9fdccba5e31f0fe4fb22487526eebf3dbbe51d53d804a43bca5c92fa088,83,cbf541ac7373563f18f3aa1c5362535ec53cf20de51d7beb89dc3e4da7ea8109,58,de633862f03c073aaa31fc2a6ea3b8ad6dfc62ff5e1a2aabeafd044970afee01,25
constructed_controlled_contrast,difference,A04,4,B,Q14,author-constructed controlled contrast with an author-specified expected direction; no probability-sampling claim,all respondents saw all eight fixed-order pairs,concept_confirmed_unique_810_item_unresolved,high_for_concept_only_low_for_unique_item,,,A04_B,,,,Biology,C18,光合作用与细胞呼吸,concept-level candidates only,yes,"yes, using exact controlled-pair API scores; do not substitute 810-item scores",豆包_A_C18,0.4129443769388107,Gemini_A_C18,0.03802542687171828,,fd310f77872004b5cfbaa0804a3c302e0772cba1844cc1bc470ccae7ff75535e,85,de633862f03c073aaa31fc2a6ea3b8ad6dfc62ff5e1a2aabeafd044970afee01,25,5eb48949fedb9b30e069c68e56f11abd102225f62376d7a0baa492b0402ea43a,22,8e61e9fdccba5e31f0fe4fb22487526eebf3dbbe51d53d804a43bca5c92fa088,83,fd310f77872004b5cfbaa0804a3c302e0772cba1844cc1bc470ccae7ff75535e,85,de633862f03c073aaa31fc2a6ea3b8ad6dfc62ff5e1a2aabeafd044970afee01,25
constructed_controlled_contrast,difference,A05,5,A,Q17,author-constructed controlled contrast with an author-specified expected direction; no probability-sampling claim,all respondents saw all eight fixed-order pairs,concept_confirmed_unique_810_item_unresolved,high_for_concept_only_low_for_unique_item,,,A05_A,,,,Geoscience,C20,地质时间,concept-level candidates only,yes,"yes, using exact controlled-pair API scores; do not substitute 810-item scores",千问_B_C20,0.3092493214445518,claude_B_C20,0.15621882079870797,,34af951f613f91e917f48a41e2d04c08aec83337b4127a6b1a7dc7702b1207ec,87,3e21b68814e214bc8a684adc22ee8d7971ba99e2c5749dc4e38cc91a8d67ce5e,25,2019e4cb327c8046840fb4bbc2b290e2336ad54283d73bcebb820c59989ca7c0,16,8120a836eabc0c565b9826beb4812b5534bf88a7edccd9693276c7ffbf649e22,77,34af951f613f91e917f48a41e2d04c08aec83337b4127a6b1a7dc7702b1207ec,87,3e21b68814e214bc8a684adc22ee8d7971ba99e2c5749dc4e38cc91a8d67ce5e,25
