item_id,judge_provider,paper_model_label,judge_model_requested,actual_api_model,judge_model_returned,judge_model,fa,cc,lc,tf,mq,risk,parse_success,retry_count,error_message,http_status,usage_prompt_tokens,usage_completion_tokens,system_fingerprint_or_backend_id
ri_27cb7ab379819cfef9ca,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,2,4,3,2,3,True,1,,200,1100,599,
ri_d1d541b96991a226d152,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,4,4,2,True,1,,200,1113,599,
ri_3408ed56407d0fe2db38,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,2,4,3,2,3,True,1,,200,1103,600,
ri_2f90bc2315f80cb94a9e,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,1,,200,1137,602,
ri_f84728d0fc47f13799ec,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,1,,200,1084,510,
ri_cfd23c6f8d79e8e6aa2b,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,4,5,4,2,True,0,,200,1128,581,
ri_b1450c76b85cfaf7d3a1,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,2,5,4,4,2,True,0,,200,1107,602,
ri_54048173a9a69900118d,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,4,4,4,2,True,1,,200,1096,599,
ri_74c4ea628ba527dfcd17,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,2,4,3,3,2,True,0,,200,1094,599,
ri_6c1b1abe7ccbe95ba58c,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1104,378,
ri_d64f00a7aa977ceb53d9,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,5,1,True,0,,200,1089,473,
ri_70d14669df20187ea5d8,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1108,474,
ri_8d60f5e997f685ac5c50,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,2,4,3,3,2,True,0,,200,1103,415,
ri_cddf9401ef0de588c528,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,2,5,4,4,2,True,0,,200,1081,599,
ri_2d3a8f452e48d6012185,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1086,466,
ri_c962f7ad42fb1b555c4d,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,4,5,3,2,True,0,,200,1103,601,
ri_5d044e89e278993bb952,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,3,5,4,4,3,True,0,,200,1082,599,
ri_427a60422550f0ea8403,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,4,5,5,5,1,True,0,,200,1134,599,
ri_c5bc8425bfead0efbc52,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,4,4,2,True,0,,200,1101,574,
ri_a963f040f282db5aa5af,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,3,5,5,4,2,True,0,,200,1120,416,
ri_66398c10b7c0fb8a0671,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,2,5,4,4,2,True,0,,200,1113,602,
ri_f4a15b40373179d6aa1c,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1134,360,
ri_775f18565e58a1f1f444,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,5,2,True,0,,200,1099,391,
ri_ac72b4302ca379cdc971,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,3,5,4,4,1,True,0,,200,1086,597,
ri_d8f5d2e690b3762c2960,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,3,2,True,0,,200,1106,545,
ri_ce90cf5a33701f6b5433,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1107,465,
ri_33a112b16858f57c2e0b,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1112,536,
ri_65948e20b0563983fb54,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,4,4,1,True,0,,200,1094,599,
ri_dfb51f70baaf1f492fbf,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,3,5,5,4,3,True,0,,200,1085,584,
ri_2e937922f389c31a2390,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,2,5,4,3,3,True,0,,200,1098,513,
ri_1ccfbd12722b50838fe5,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,4,5,4,2,True,0,,200,1116,482,
ri_62262e3e65ed8cf89c67,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1136,424,
ri_1f05d5f19f9c75667665,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,1,4,2,2,3,True,0,,200,1107,602,
ri_d74543b73fa5c1291425,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,4,5,3,2,True,2,,200,1101,468,
ri_1b8c3e0034d5b329e9f2,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,4,2,True,0,,200,1135,556,
ri_5c81dfddd3f935ca14c1,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,5,1,True,0,,200,1096,504,
ri_42f49ea5678cd904fa0e,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,4,5,4,2,True,0,,200,1100,403,
ri_60582b8fc296f39d5f04,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,2,5,3,3,2,True,0,,200,1100,601,
ri_37998b2e8819e95835a1,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,5,5,5,5,1,True,0,,200,1087,451,
ri_5f8c7f95723513900e5d,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,5,2,True,0,,200,1102,524,
ri_8fbbcc9f2517715272ca,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,4,4,2,True,0,,200,1107,600,
ri_387d5492237e13ae049f,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,4,3,2,True,0,,200,1077,313,
ri_2ac41a84070ca78b12c5,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1114,508,
ri_afd45b47495218dbcd97,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,4,1,True,0,,200,1110,598,
ri_fdbf2e471bdabfd803c5,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,4,5,4,2,True,0,,200,1111,600,
ri_c59986ce0c2be0c9c64d,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1122,602,
ri_a17435dc62c31c479684,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,4,5,5,5,1,True,0,,200,1110,508,
ri_ed13db91f40ef82d463d,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1084,577,
ri_953aaab476b04796b185,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,4,5,3,3,True,0,,200,1104,598,
ri_6947e1a45e3bd0452555,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,4,4,4,2,True,0,,200,1105,601,
ri_fd084a385e945593f6d6,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,3,4,4,3,3,True,0,,200,1100,599,
ri_9211813bc0901927d1be,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1105,553,
ri_2d774a417044c1433402,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,4,5,5,5,1,True,0,,200,1110,491,
ri_65f9752998663b5172fa,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,2,4,4,3,3,True,2,,200,1106,599,
ri_7dd26b8311f5150f4018,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1126,601,
ri_be4f15000edf904b23eb,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,2,4,4,3,2,True,0,,200,1089,598,
ri_bf1d16c0db094998ec15,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,4,1,True,0,,200,1108,368,
ri_2cbf4a120e6dfdfa786b,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,4,1,True,0,,200,1116,601,
ri_e728a8c62a9ba42491b3,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,2,4,4,3,2,True,0,,200,1100,601,
ri_3bc0310f28f5f63dec61,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1090,407,
ri_61f0c6f5fd076ee8e729,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,2,4,3,3,2,True,0,,200,1103,552,
ri_122c898136e2e52049ba,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,4,4,4,2,True,0,,200,1103,599,
ri_241b19bbf17736cdf12a,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1097,552,
ri_3580038a1a961d2d806f,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,4,3,2,True,2,,200,1098,601,
ri_fc996c8a4fec0f260e9a,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1119,538,
ri_49711bfc2fb3b2c288ee,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,2,5,4,4,3,True,0,,200,1101,601,
ri_6954a66dc0ed88a57723,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,3,5,5,4,2,True,0,,200,1123,414,
ri_58394ab9a4f0a0e44dcf,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,2,4,4,2,3,True,0,,200,1100,603,
ri_118e50666269e5d5b8c1,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,1,,200,1112,412,
ri_fd74141c69ef6dba30a8,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,1,,200,1114,456,
ri_5a1495fe068d178c2dad,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,1,,200,1133,336,
ri_f1cd8090684f30a26139,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,1,3,2,2,4,True,1,,200,1098,599,
ri_f52d7fb38af17d044737,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,4,1,True,0,,200,1141,519,
ri_3b335a24755a1e78ea64,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,4,3,2,True,0,,200,1107,601,
ri_fb250bacb43b39b5f794,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,nan,nan,nan,nan,nan,nan,False,2,parse_error: No JSON object found in model output; text=,200,1100,800,
ri_dad46986c01c0162362b,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,4,5,5,5,2,True,0,,200,1118,488,
ri_ba8bf491a6747dcbaa19,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1128,599,
ri_3cfd09b9683566b00ec9,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,2,5,4,4,2,True,0,,200,1106,405,
ri_8aeff3be993b4b6c3cb1,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1086,565,
ri_e846a0d6ba1babd604f4,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1134,457,
ri_ac3dc9dfe864632eec7a,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,5,1,True,1,,200,1095,583,
ri_2832068357a788cabeb3,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,3,5,5,4,1,True,0,,200,1091,598,
ri_60443640a29bcff8690c,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1081,324,
ri_35b1eeb1844c9709c148,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,4,1,True,0,,200,1147,345,
ri_f7a13c84f4967e5d00bd,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,2,3,4,2,3,True,0,,200,1109,602,
ri_67c1db70d308532b649c,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,5,2,True,0,,200,1096,600,
ri_7310024706459481ad6a,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,4,5,3,2,True,0,,200,1094,408,
ri_e46a92daea56e52464c0,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1099,600,
ri_e96814e2ec0ede29fbf2,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1108,600,
ri_2704188f93cc1d3bccba,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,2,2,4,4,3,4,True,0,,200,1109,600,
ri_f9d6b34d45506a09210e,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,4,5,3,2,True,1,,200,1113,601,
ri_79666f0826c629cd6651,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,2,4,4,3,3,True,0,,200,1103,599,
ri_1c40ac85ca9190d48624,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,4,5,5,5,1,True,0,,200,1095,433,
ri_790f9533630d1968033f,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1095,442,
ri_7b50f4ef0f2065101090,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,3,5,5,4,1,True,0,,200,1092,601,
ri_6a9490b198a8431daa52,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1116,600,
ri_d9bc37fa96da8020f39a,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1091,418,
ri_f6ce03c8948961fafdae,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,5,5,5,5,1,True,0,,200,1125,376,
ri_06d64f5f6439df937484,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1098,597,
ri_a51644bcde3aa2a13d42,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,2,4,4,4,2,True,0,,200,1099,436,
ri_5a9db446a04e8c9669d4,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,2,3,3,3,3,True,0,,200,1091,603,
ri_ab4bcd45545b1040efda,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,2,5,4,4,2,True,0,,200,1092,599,
ri_291ce7b51f117629c989,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,2,5,4,3,2,True,0,,200,1091,599,
ri_4a3e1af269f12c59d6c6,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1116,604,
ri_1dcadd2b7424eb0ed52b,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,3,4,5,4,2,True,0,,200,1104,601,
ri_27ac8a51325873894128,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1125,598,
ri_885c8ce164c3492dbf77,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,4,5,5,5,2,True,0,,200,1096,474,
ri_fad49b80ccd872771f8b,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,4,3,4,2,True,0,,200,1091,599,
ri_d672c7f23ab27c8c8f40,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1099,602,
ri_6852c3b3b5d25b106bf5,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1099,437,
ri_14ac00b82e7011ac16a2,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,4,5,5,4,2,True,0,,200,1138,601,
ri_626c4812ce57bd4586ae,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,4,5,5,5,2,True,0,,200,1104,599,
ri_249980ef339639726610,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1079,289,
ri_1c106da52b02877a26f2,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,2,3,3,2,4,True,0,,200,1094,499,
ri_60f001d7c4f49be39627,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1117,601,
ri_33be492a76243e88ac65,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,2,5,4,4,2,True,0,,200,1080,439,
ri_8ccd80edbc3790b2e227,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,5,1,True,0,,200,1095,600,
ri_6f6d586340c0a80e1212,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1135,602,
ri_e7ae6a01199d6b47dfab,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,5,2,True,0,,200,1098,530,
ri_0a745ca9e77c7886c591,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1136,500,
ri_85f954ccb6b53e48b577,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1100,475,
ri_1453d4bfb2b3a504e9cc,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1093,603,
ri_cc0aac3e034b7d0735d1,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,4,4,4,2,True,0,,200,1109,601,
ri_d67713b4bfbec55b73a6,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,4,5,5,5,1,True,0,,200,1119,601,
ri_28ac97ef820453daead5,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,4,1,True,0,,200,1102,434,
ri_149d8f476439bfeb6d9f,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,3,5,5,4,2,True,1,,200,1099,543,
ri_1550424833c902ceb3e4,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5,4,5,5,5,1,True,0,,200,1130,462,
ri_9964122ad3db0c6137f9,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,4,4,2,True,0,,200,1085,326,
ri_da71419ba700764c8349,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3,2,4,3,2,3,True,0,,200,1077,545,
ri_c6cb04e17c0e43d3c141,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4,3,5,5,4,2,True,0,,200,1141,381,
