item_id,judge_provider,paper_model_label,judge_model_requested,actual_api_model,judge_model_returned,judge_model,fa,cc,lc,tf,mq,risk,parse_success,retry_count,error_message,http_status,usage_prompt_tokens,usage_completion_tokens,system_fingerprint_or_backend_id
ri_7dd26b8311f5150f4018,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,5,1,True,0,,200,834,2906,fpv0_81006e3b
ri_9211813bc0901927d1be,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,4,5,5,5,1,True,0,,200,810,3009,fpv0_81006e3b
ri_8fbbcc9f2517715272ca,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,3,3,3,3,True,0,,200,813,3033,fpv0_81006e3b
ri_65f9752998663b5172fa,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,5,5,5,2,True,0,,200,815,3073,fpv0_81006e3b
ri_118e50666269e5d5b8c1,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,5,1,True,0,,200,821,1670,fpv0_e68c0644
ri_fd084a385e945593f6d6,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,4,3,4,4,3,3,True,0,,200,809,3334,fpv0_81006e3b
ri_c59986ce0c2be0c9c64d,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,5,5,3,3,True,0,,200,825,3424,fpv0_81006e3b
ri_6954a66dc0ed88a57723,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,3,3,True,0,,200,828,2614,fpv0_e68c0644
ri_1f05d5f19f9c75667665,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,3,3,3,5,True,0,,200,810,3909,fpv0_81006e3b
ri_afd45b47495218dbcd97,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,4,5,5,5,1,True,0,,200,819,3447,fpv0_81006e3b
ri_49711bfc2fb3b2c288ee,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,4,3,True,0,,200,809,3401,fpv0_e68c0644
ri_fd74141c69ef6dba30a8,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,4,3,5,5,3,2,True,0,,200,820,3286,fpv0_e68c0644
ri_a17435dc62c31c479684,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,3,3,1,True,0,,200,816,3672,fpv0_81006e3b
ri_122c898136e2e52049ba,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,3,4,4,2,True,0,,200,809,3118,fpv0_81006e3b
ri_e728a8c62a9ba42491b3,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,4,3,4,4,3,2,True,0,,200,806,4245,fpv0_81006e3b
ri_58394ab9a4f0a0e44dcf,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,3,3,3,3,True,0,,200,807,2084,fpv0_81006e3b
ri_3b335a24755a1e78ea64,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,3,3,3,3,True,0,,200,823,2854,fpv0_e68c0644
ri_5a1495fe068d178c2dad,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,4,5,5,5,1,True,0,,200,844,2060,fpv0_81006e3b
ri_1b8c3e0034d5b329e9f2,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,5,3,3,3,True,0,,200,833,4750,fpv0_81006e3b
ri_fdbf2e471bdabfd803c5,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,3,4,3,3,True,0,,200,813,4772,fpv0_81006e3b
ri_3bc0310f28f5f63dec61,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,5,1,True,0,,200,806,4384,fpv0_81006e3b
ri_e846a0d6ba1babd604f4,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,4,5,5,1,True,0,,200,835,1605,fpv0_e68c0644
ri_241b19bbf17736cdf12a,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,5,4,4,3,True,1,,200,803,3353,fpv0_81006e3b
ri_60443640a29bcff8690c,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,5,1,True,0,,200,795,2122,fpv0_e68c0644
ri_ac3dc9dfe864632eec7a,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,5,1,True,0,,200,794,2057,fpv0_81006e3b
ri_f9d6b34d45506a09210e,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,5,5,3,3,True,0,,200,822,1988,fpv0_e68c0644
ri_be4f15000edf904b23eb,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,3,3,3,3,True,1,,200,800,4313,fpv0_81006e3b
ri_fc996c8a4fec0f260e9a,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,4,5,5,4,1,True,0,,200,828,2994,fpv0_81006e3b
ri_8aeff3be993b4b6c3cb1,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,4,3,5,4,4,1,True,0,,200,803,2444,fpv0_81006e3b
ri_7310024706459481ad6a,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,4,3,4,5,3,1,True,0,,200,803,2904,fpv0_e68c0644
ri_f7a13c84f4967e5d00bd,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,3,4,3,3,True,0,,200,818,3354,fpv0_e68c0644
ri_dad46986c01c0162362b,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,5,1,True,0,,200,821,2793,fpv0_81006e3b
ri_2704188f93cc1d3bccba,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,5,5,3,3,True,0,,200,818,1752,fpv0_e68c0644
ri_7b50f4ef0f2065101090,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,5,1,True,0,,200,813,2236,fpv0_e68c0644
ri_fb250bacb43b39b5f794,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,5,3,1,3,True,0,,200,802,4885,fpv0_81006e3b
ri_f1cd8090684f30a26139,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,2,5,3,3,3,True,0,,200,801,3247,fpv0_81006e3b
ri_1c40ac85ca9190d48624,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,5,1,True,0,,200,800,2286,fpv0_e68c0644
ri_e46a92daea56e52464c0,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,5,1,True,0,,200,804,3889,fpv0_e68c0644
ri_f6ce03c8948961fafdae,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,4,5,5,5,1,True,0,,200,826,2211,fpv0_e68c0644
ri_6a9490b198a8431daa52,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,4,3,5,5,4,1,True,0,,200,825,3087,fpv0_e68c0644
ri_d9bc37fa96da8020f39a,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,4,4,1,True,0,,200,805,3135,fpv0_e68c0644
ri_79666f0826c629cd6651,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,3,4,4,2,True,0,,200,809,2469,fpv0_e68c0644
ri_790f9533630d1968033f,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,4,5,3,3,True,0,,200,809,2407,fpv0_e68c0644
ri_e96814e2ec0ede29fbf2,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,5,5,5,3,True,0,,200,815,3613,fpv0_e68c0644
ri_ba8bf491a6747dcbaa19,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,4,5,5,5,1,True,0,,200,826,3512,fpv0_81006e3b
ri_f52d7fb38af17d044737,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,4,5,5,4,1,True,0,,200,841,3659,fpv0_81006e3b
ri_2832068357a788cabeb3,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,3,5,1,True,0,,200,797,2404,fpv0_81006e3b
ri_5a9db446a04e8c9669d4,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,2,3,3,3,3,3,True,0,,200,812,3931,fpv0_e68c0644
ri_35b1eeb1844c9709c148,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,3,2,True,0,,200,844,3270,fpv0_81006e3b
ri_291ce7b51f117629c989,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,5,1,True,0,,200,807,2861,fpv0_e68c0644
ri_67c1db70d308532b649c,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,5,4,4,3,True,0,,200,810,3318,fpv0_81006e3b
ri_27ac8a51325873894128,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,5,5,4,3,True,0,,200,834,2997,fpv0_e68c0644
ri_626c4812ce57bd4586ae,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,5,1,True,0,,200,816,2195,fpv0_e68c0644
ri_14ac00b82e7011ac16a2,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,4,3,5,5,5,2,True,0,,200,839,3095,fpv0_e68c0644
ri_1c106da52b02877a26f2,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,3,3,3,3,True,0,,200,804,3162,fpv0_e68c0644
ri_0a745ca9e77c7886c591,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,5,1,True,0,,200,834,2297,fpv0_e68c0644
ri_6852c3b3b5d25b106bf5,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,5,5,1,True,0,,200,815,3648,fpv0_e68c0644
ri_ab4bcd45545b1040efda,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5,3,5,3,4,1,True,0,,200,798,2142,fpv0_81006e3b
ri_fad49b80ccd872771f8b,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,4,3,3,2,True,0,,200,807,3859,fpv0_e68c0644
ri_3cfd09b9683566b00ec9,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,5,3,3,3,True,0,,200,813,4304,fpv0_81006e3b
ri_33be492a76243e88ac65,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3,3,5,5,5,1,True,0,,200,800,3136,fpv0_e68c0644
